username,total_reports,valid_reports,avg_vote_count,verified_status,cleared_status,specialization,valid_percentage
azimoff,5,5,20.8,False,False,,100.0
europa,5,5,42.0,True,True,Code Injection,100.0
aerodudrizzt,5,5,10.8,False,False,Memory Corruption - Generic,100.0
gamliel,5,3,3.8,False,False,Cross-site Scripting (XSS) - Stored,60.0
r3y,5,5,22.8,True,False,Information Disclosure,100.0
bart,5,5,33.0,False,False,Uncontrolled Resource Consumption,100.0
ermilov,5,5,6.8,False,False,Improper Authentication - Generic,100.0
cyberpunkych,5,4,2.0,False,False,Cross-site Scripting (XSS) - Generic,80.0
cujanovic,5,5,119.0,False,False,,100.0
crazy_man123,5,5,19.6,False,False,NULL Pointer Dereference,100.0
sandh0t,5,4,9.8,True,True,Cross-site Scripting (XSS) - Generic,80.0
chihuahua,5,5,18.2,False,False,Buffer Over-read,100.0
chandrakant,5,5,1.4,False,False,Cross-Site Request Forgery (CSRF),100.0
chamal,5,5,9.8,False,False,Information Disclosure,100.0
0b5cur17y,5,5,12.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
8ayac,5,5,48.4,True,True,Cross-site Scripting (XSS) - Stored,100.0
cha5m,5,4,22.6,True,True,Code Injection,80.0
sergeym,5,5,3.4,True,False,Cross-site Scripting (XSS) - Generic,100.0
tdp3kel9g,5,5,5.4,False,False,Information Disclosure,100.0
ziot,5,5,33.8,True,True,Information Disclosure,100.0
skarsom,5,5,14.0,True,True,Insecure Direct Object Reference (IDOR),100.0
born2hack,5,2,147.4,True,False,Cryptographic Issues - Generic,40.0
bored-engineer,5,5,55.4,False,False,Cross-site Scripting (XSS) - DOM,100.0
spaceraccoon,5,5,299.0,True,True,CRLF Injection,100.0
bohdansec,5,5,5.4,False,False,Cross-Site Request Forgery (CSRF),100.0
cutoffurm1nd,5,5,57.6,False,False,SQL Injection,100.0
d0rkerdevil,5,3,4.6,False,False,Cryptographic Issues - Generic,60.0
encrypt,5,5,10.0,False,False,Cross-Site Request Forgery (CSRF),100.0
techguynoob,5,5,5.0,False,False,Privilege Escalation,100.0
emperor,5,5,39.4,True,True,Improper Access Control - Generic,100.0
rajauzairabdullah,5,2,7.8,True,False,,40.0
ehsahil,5,5,19.2,True,True,Information Disclosure,100.0
egrep,5,5,8.6,True,True,Privilege Escalation,100.0
rbran,5,5,14.6,False,False,Memory Corruption - Generic,100.0
e3xpl0it,5,5,12.2,False,False,Cross-site Scripting (XSS) - Generic,100.0
renekroka,5,5,51.8,True,False,Cross-site Scripting (XSS) - Reflected,100.0
dz_samir,5,5,2.8,False,False,Cross-site Scripting (XSS) - Generic,100.0
thalaivarsubu,5,1,1.2,False,False,,20.0
dpgribkov,5,4,34.8,False,False,Improper Authentication - Generic,80.0
doosec101,5,5,28.0,False,False,Command Injection - Generic,100.0
dienpv,5,5,3.6,False,False,,100.0
bayotop,5,5,12.2,False,False,Cross-site Scripting (XSS) - Reflected,100.0
derision,5,5,117.2,False,False,SQL Injection,100.0
rohk,5,4,4.6,False,False,Violation of Secure Design Principles,80.0
roshanpty,5,0,1.8,False,False,Improper Authentication - Generic,0.0
tehybel,5,5,1.0,False,False,,100.0
hein_thant,5,5,15.6,False,False,Information Disclosure,100.0
maruthi12,5,5,32.6,False,False,Privilege Escalation,100.0
toannc123,5,5,9.4,True,False,Path Traversal,100.0
tsug0d,5,5,17.6,False,False,Cross-site Scripting (XSS) - Generic,100.0
asgerf,5,5,8.2,False,False,Uncontrolled Resource Consumption,100.0
ant_pyne,5,4,9.8,False,False,Violation of Secure Design Principles,80.0
ilsani,5,5,2.4,False,False,Memory Corruption - Generic,100.0
kxyry,5,5,14.6,False,False,Cross-site Scripting (XSS) - Generic,100.0
albertspedersen,5,5,63.4,True,True,,100.0
manshum12,5,5,20.0,True,True,Cross-site Scripting (XSS) - Reflected,100.0
amans,5,5,74.2,True,False,,100.0
mantis,5,5,2.8,True,False,Cross-site Scripting (XSS) - Generic,100.0
kapytein,5,5,38.2,True,True,,100.0
keer0k,5,4,57.4,True,True,Cross-site Scripting (XSS) - DOM,80.0
0xradi,5,5,47.8,False,False,Open Redirect,100.0
mongo,5,5,70.6,False,False,,100.0
jarij,5,5,62.8,True,True,CRLF Injection,100.0
tunnelshade,5,5,1.8,False,False,Cross-site Scripting (XSS) - Generic,100.0
uname,5,5,4.8,False,False,Improper Authentication - Generic,100.0
khoabda1,5,4,39.2,False,False,,80.0
intidc,5,5,56.0,True,True,Violation of Secure Design Principles,100.0
isaeva,5,5,10.6,False,False,,100.0
monnerat,5,5,9.0,False,False,Allocation of Resources Without Limits or Throttling,100.0
vijay_kumar,5,4,15.2,True,True,Information Disclosure,80.0
mikaelgundersen,5,5,30.2,False,False,Cross-Site Request Forgery (CSRF),100.0
mobius07,5,4,16.2,False,False,Information Disclosure,80.0
trainzment,5,5,13.6,False,False,Information Disclosure,100.0
0xs4m,5,5,17.2,True,False,Insecure Direct Object Reference (IDOR),100.0
njbooher,5,5,44.6,True,True,Improper Access Control - Generic,100.0
tounsi_007,5,5,29.4,True,False,Improper Restriction of Authentication Attempts,100.0
mehmil,5,3,2.4,False,False,,60.0
akaki,5,5,82.0,False,False,Phishing,100.0
hulkvision_,5,5,41.8,False,False,Privacy Violation,100.0
jpenalbae,5,5,6.8,False,False,Uncontrolled Resource Consumption,100.0
icanthack,5,5,7.6,True,True,Memory Corruption - Generic,100.0
iamr0000t,5,5,37.4,True,True,Uncontrolled Resource Consumption,100.0
mr_me,5,5,40.6,False,False,Deserialization of Untrusted Data,100.0
tunz,5,4,3.6,False,False,Uncontrolled Resource Consumption,80.0
w31rd0,5,5,70.2,True,True,SQL Injection,100.0
yukusawa18,4,4,76.75,True,True,Information Disclosure,100.0
cryptographer,4,3,31.75,True,False,,75.0
sainaen,4,4,30.0,False,False,Information Disclosure,100.0
denispugachev,4,2,5.75,False,False,Violation of Secure Design Principles,50.0
k3mlol,4,4,20.25,True,True,Improper Access Control - Generic,100.0
demonia,4,4,9.5,False,False,Uncontrolled Resource Consumption,100.0
sahiltikoo,4,2,3.5,False,False,Uncontrolled Resource Consumption,50.0
rms,4,4,24.0,False,False,Improper Authentication - Generic,100.0
dark_heaven,4,0,1.25,False,False,Cross-Site Request Forgery (CSRF),0.0
damian89,4,4,133.75,False,False,Improper Authentication - Generic,100.0
mase289,4,3,40.25,False,False,Cross-site Scripting (XSS) - Stored,75.0
roland_hack,4,4,40.0,True,False,Authentication Bypass Using an Alternate Path or Channel,100.0
daveysec,4,3,4.5,True,False,Code Injection,75.0
safehacker_2715,4,4,94.75,True,True,Improper Authentication - Generic,100.0
sachin_kr,4,4,33.0,True,True,Insecure Direct Object Reference (IDOR),100.0
maxdha,4,4,73.5,True,False,Cross-site Scripting (XSS) - Reflected,100.0
karthic,4,2,0.75,False,False,Violation of Secure Design Principles,50.0
rptl,4,4,23.25,False,False,Cross-Site Request Forgery (CSRF),100.0
jupenur,4,4,22.75,False,False,,100.0
dawgyg,4,4,96.75,True,True,,100.0
daksh,4,3,1.5,False,False,,75.0
s3c,4,4,164.25,True,False,,100.0
s1r1u5,4,4,63.0,True,False,Improper Access Control - Generic,100.0
test_this,4,1,5.25,False,False,,25.0
nnez,4,4,54.0,True,True,Insecure Direct Object Reference (IDOR),100.0
crownpeanut,4,4,16.25,False,False,,100.0
severus,4,3,33.5,False,False,Improper Authentication - Generic,75.0
c0rte,4,4,7.25,False,False,Improper Authentication - Generic,100.0
lamscun,4,3,26.5,True,True,,75.0
ledz1996,4,4,24.5,False,False,Improper Access Control - Generic,100.0
bugsv2,4,4,46.0,False,False,Information Disclosure,100.0
tcpiplab,4,4,4.75,False,False,Cryptographic Issues - Generic,100.0
shmoo,4,3,55.5,False,False,Information Disclosure,75.0
leixiao,4,3,28.5,False,False,Code Injection,75.0
sickcodes,4,2,8.0,False,False,Cleartext Storage of Sensitive Information,50.0
skansing,4,3,10.25,False,False,,75.0
brdoors3,4,4,47.25,True,True,Improper Authentication - Generic,100.0
lewerkun,4,4,22.0,False,False,Information Disclosure,100.0
boy_child_,4,4,22.25,True,False,Improper Access Control - Generic,100.0
bountypls,4,4,25.25,True,False,Violation of Secure Design Principles,100.0
tr3harder,4,4,157.25,True,False,Cross-site Scripting (XSS) - Reflected,100.0
lukasreschkenc,4,4,7.75,False,False,Information Disclosure,100.0
lovebugbounty,4,4,24.0,False,False,Command Injection - Generic,100.0
spongebhav,4,4,33.0,True,True,Server-Side Request Forgery (SSRF),100.0
lalit2020,4,3,31.5,False,False,Array Index Underflow,75.0
selmelc,4,4,18.0,True,False,Allocation of Resources Without Limits or Throttling,100.0
saltymermaid,4,4,36.5,False,False,Improper Access Control - Generic,100.0
macasun,4,4,2.5,False,False,Uncontrolled Resource Consumption,100.0
kinine,4,4,5.25,False,False,Information Disclosure,100.0
sameoldstory,4,3,4.0,False,False,Information Disclosure,75.0
samux,4,4,38.5,True,True,,100.0
sandeep_hodkasia,4,3,114.0,False,False,Cross-site Scripting (XSS) - Stored,75.0
code_monkey,4,3,6.0,True,True,,75.0
claudijd,4,3,4.5,False,False,Code Injection,75.0
yynl,4,0,2.0,False,False,Improper Authentication - Generic,0.0
chippy,4,4,70.5,False,False,Classic Buffer Overflow,100.0
kiyell,4,4,42.25,True,True,,100.0
charfee,4,4,3.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
yzy9951,4,4,16.5,False,False,Cross-site Scripting (XSS) - Stored,100.0
kohtep2010,4,4,91.5,False,False,Classic Buffer Overflow,100.0
sasi2103,4,4,10.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
trieulieuf9,4,4,39.25,False,False,Information Disclosure,100.0
celesian,4,4,13.75,False,False,Cross-site Scripting (XSS) - Reflected,100.0
callmed0_4,4,4,108.0,True,False,Information Disclosure,100.0
sbakhour,4,3,43.0,False,False,Cross-Site Request Forgery (CSRF),75.0
bluedangerforyou,4,2,12.25,False,False,,50.0
michag86,4,4,7.25,False,False,,100.0
detroitsmash,4,4,11.5,True,True,Improper Authentication - Generic,100.0
risinghunter,4,4,19.0,True,False,Insecure Direct Object Reference (IDOR),100.0
p0wn4j,4,4,11.0,False,False,,100.0
grampae,4,4,10.5,False,False,Cross-site Scripting (XSS) - Generic,100.0
pabl00nicarres,4,4,10.25,False,False,CRLF Injection,100.0
thomas_v,4,2,4.25,False,False,Double Free,50.0
glister,4,4,14.75,False,False,Cross-site Scripting (XSS) - Stored,100.0
muhammaddaffa,4,1,11.75,False,False,,25.0
gevakun,4,4,2.0,True,False,Information Disclosure,100.0
top,4,2,5.25,False,False,,50.0
parzel,4,4,291.5,True,False,Privilege Escalation,100.0
patrik,4,2,3.75,True,True,Improper Authentication - Generic,50.0
vovohelo,4,4,27.25,False,False,,100.0
gaurav-bhatia,4,3,33.0,True,False,Business Logic Errors,75.0
vivek-p,4,2,2.75,False,False,Improper Authentication - Generic,50.0
peuch,4,4,22.0,False,False,Information Disclosure,100.0
ph0b0s,4,3,4.0,False,False,Cross-Site Request Forgery (CSRF),75.0
mthirup,4,4,10.5,False,False,SQL Injection,100.0
inspector-ambitious,4,4,38.25,True,True,Business Logic Errors,100.0
w0x42,4,3,25.5,False,False,,75.0
myominthu_sec,4,4,12.75,False,False,Violation of Secure Design Principles,100.0
orlserg,4,4,44.5,False,False,,100.0
tiago-danin,4,4,45.75,False,False,Cross-site Scripting (XSS) - DOM,100.0
nnwakelam,4,4,6.0,True,False,Information Disclosure,100.0
whitehatter,4,3,7.25,False,False,Cross-site Scripting (XSS) - Generic,75.0
holybugx,4,4,40.75,False,False,Misconfiguration,100.0
nukedx,4,3,26.5,True,True,,75.0
timon8,4,4,15.0,False,False,CRLF Injection,100.0
hazimaslam,4,4,12.0,True,True,HTTP Request Smuggling,100.0
hunt4p1zza,4,4,31.5,True,True,Cross-site Scripting (XSS) - Stored,100.0
iambouali,4,4,145.25,True,True,Cross-site Scripting (XSS) - Stored,100.0
oracularhades,4,4,14.75,False,False,Client-Side Enforcement of Server-Side Security,100.0
obmi,4,4,6.75,False,False,Cross-site Scripting (XSS) - Reflected,100.0
naategh,4,4,11.5,True,False,Cross-Site Request Forgery (CSRF),100.0
n1xk_10,4,4,19.5,False,False,Cross-site Scripting (XSS) - Reflected,100.0
hackerfactor,4,3,20.75,False,False,Information Disclosure,75.0
hackedbrain,4,4,8.5,False,False,Information Disclosure,100.0
hack2tools123,4,4,8.25,False,False,Cross-site Scripting (XSS) - Stored,100.0
h4x0r_dz,4,4,119.5,True,True,Cross-site Scripting (XSS) - Stored,100.0
pirateducky,4,4,14.75,False,False,Information Disclosure,100.0
pradeepch99,4,3,3.25,True,True,Violation of Secure Design Principles,75.0
prateek_0490,4,4,45.5,False,False,Improper Access Control - Generic,100.0
hoangkien1020,4,4,26.0,False,False,Privilege Escalation,100.0
rashedhasan007,4,2,15.25,False,False,Cross-site Scripting (XSS) - Generic,50.0
edvraa,4,4,3.25,False,False,,100.0
rc0r,4,4,3.25,False,False,Code Injection,100.0
mikeisastar,4,4,17.75,False,False,Resource Injection,100.0
dyls,4,4,7.75,False,False,Improper Access Control - Generic,100.0
mik-patient,4,4,9.0,False,False,,100.0
johnssimon007,4,3,7.5,False,False,Cross-site Scripting (XSS) - Stored,75.0
johnstone,4,4,311.25,False,False,Improper Authentication - Generic,100.0
ranjit_p,4,4,7.75,False,False,,100.0
doragon,4,3,11.5,False,False,Improper Access Control - Generic,75.0
jon_bottarini,4,4,7.5,True,True,Cross-site Scripting (XSS) - Generic,100.0
riramar,4,3,8.5,True,True,HTTP Request Smuggling,75.0
dilawer,4,4,3.0,True,True,Cross-site Scripting (XSS) - Reflected,100.0
jordyzomer,4,4,14.75,False,False,,100.0
dhaval,4,4,9.75,False,False,,100.0
dhakal_ananda,4,4,28.0,False,False,Improper Restriction of Authentication Attempts,100.0
tmfelwu,4,4,2.25,False,False,Violation of Secure Design Principles,100.0
ramakanthk35,4,1,6.0,False,False,Violation of Secure Design Principles,25.0
proabiral,4,3,8.75,True,True,,75.0
iylz,4,1,3.0,False,False,Insufficiently Protected Credentials,25.0
mrtuxracer,4,3,3.5,True,True,Cross-Site Request Forgery (CSRF),75.0
xpaw,4,4,24.75,False,False,Information Disclosure,100.0
irisrumtub,4,4,45.5,True,False,Cross-site Scripting (XSS) - Stored,100.0
theflow0,4,4,315.0,False,False,Use After Free,100.0
user_name2023,4,4,65.75,False,False,Business Logic Errors,100.0
qualw1n,4,3,68.0,True,False,,75.0
updatelap,4,4,49.25,True,False,Improper Restriction of Authentication Attempts,100.0
mr_asg,4,4,57.75,True,True,Improper Access Control - Generic,100.0
mondhers,4,3,5.75,False,False,Cross-site Scripting (XSS) - Stored,75.0
r3ggi-on-h1,4,4,25.5,False,False,Code Injection,100.0
fabianfreyer,4,4,14.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
yassineaboukir,4,3,72.75,True,True,Cross-Site Request Forgery (CSRF),75.0
u3mur4,4,4,141.0,False,False,Privilege Escalation,100.0
erbbysam,4,4,21.25,True,True,SQL Injection,100.0
jaypatel,4,4,8.75,True,True,Cross-Site Request Forgery (CSRF),100.0
jaysonzabate,4,4,2.5,False,False,Violation of Secure Design Principles,100.0
lucash-dev,4,4,181.0,True,True,Business Logic Errors,100.0
zzzhacker13,4,4,51.75,False,False,SQL Injection,100.0
abdullah,4,3,11.5,False,False,Information Disclosure,75.0
0xd3adc0de,4,4,10.75,False,False,Cross-site Scripting (XSS) - Reflected,100.0
0619,4,3,31.5,True,False,Information Disclosure,75.0
b6117130df17feef13481e3,4,3,16.5,False,False,Cross-site Scripting (XSS) - Generic,75.0
bags,4,4,4.75,False,False,Buffer Over-read,100.0
abcdefghijklmnopqrstuvwxyzabc,4,4,8.0,False,False,Violation of Secure Design Principles,100.0
4cad,4,4,6.25,False,False,Cross-Site Request Forgery (CSRF),100.0
avinash_,4,4,35.0,False,False,Cross-Site Request Forgery (CSRF),100.0
avlidienbrunn,4,4,9.0,True,True,Cross-Site Request Forgery (CSRF),100.0
0ang3el,4,4,21.75,True,False,,100.0
binvul,4,4,2.0,False,False,Memory Corruption - Generic,100.0
biloulehibou,4,4,4.75,False,False,Memory Corruption - Generic,100.0
ahook,4,4,66.75,False,False,Uncontrolled Resource Consumption,100.0
alp,4,3,56.0,True,True,Business Logic Errors,75.0
asdasdasdasdasda,4,4,78.5,False,False,Uncontrolled Resource Consumption,100.0
ashrafabdelrazik,4,4,62.5,True,True,Cross-site Scripting (XSS) - Reflected,100.0
bigshaq,4,4,27.5,False,False,,100.0
albatraoz,4,3,55.25,True,True,Cross-Site Request Forgery (CSRF),75.0
beurtschipper,4,4,26.75,False,False,Uncontrolled Resource Consumption,100.0
abze,4,4,4.0,True,False,Cross-site Scripting (XSS) - Generic,100.0
bf7e43565d8cf54de3bc5a7,4,4,3.25,False,False,,100.0
aslanemre,4,1,7.5,False,False,Cross-site Scripting (XSS) - Generic,25.0
abdellah29,4,4,10.75,True,True,Cross-Site Request Forgery (CSRF),100.0
bb00x,4,2,11.5,True,False,Cleartext Transmission of Sensitive Information,50.0
adrianbelen,4,2,1.5,False,False,Cross-site Scripting (XSS) - Generic,50.0
696e746c6f6c,4,3,8.25,False,False,Insecure Direct Object Reference (IDOR),75.0
asad_anwar,4,1,8.5,False,False,Improper Authentication - Generic,25.0
akshansh,4,4,16.5,True,False,SQL Injection,100.0
analyst_decimo,4,4,67.25,False,False,,100.0
a5tronaut,4,3,5.75,True,True,Violation of Secure Design Principles,75.0
011alsanosi,4,4,26.75,True,False,Improper Access Control - Generic,100.0
benjamin-mauss,4,4,143.25,False,False,Cross-site Scripting (XSS) - Stored,100.0
0xpatrik,4,4,106.25,False,False,Privilege Escalation,100.0
aishkendle,4,4,15.0,False,False,,100.0
aboba,4,4,32.5,False,False,Cross-site Scripting (XSS) - Stored,100.0
r00tdaddy,3,3,24.0,True,False,Cross-site Scripting (XSS) - Generic,100.0
malek,3,2,22.666666666666668,False,False,Cross-site Scripting (XSS) - Stored,66.67
h1000h1,3,2,4.333333333333333,False,False,Violation of Secure Design Principles,66.67
radosec,3,3,44.0,False,False,,100.0
aesteral,3,3,9.666666666666666,False,False,Command Injection - Generic,100.0
voodookobra,3,2,2.6666666666666665,False,False,Cryptographic Issues - Generic,66.67
davscol94,3,3,42.666666666666664,False,False,,100.0
st0nzyy,3,3,19.666666666666668,True,False,Improper Access Control - Generic,100.0
pappan,3,3,54.0,True,True,Cross-site Scripting (XSS) - Generic,100.0
r00tpgp,3,3,3.3333333333333335,False,False,Information Disclosure,100.0
r0h17,3,1,1.6666666666666667,False,False,Violation of Secure Design Principles,33.33
oroborus,3,1,1.3333333333333333,False,False,Cross-Site Request Forgery (CSRF),33.33
samczsun,3,3,13.666666666666666,False,False,Improper Access Control - Generic,100.0
panchocosil,3,3,5.666666666666667,True,True,Cross-site Scripting (XSS) - Generic,100.0
msdian7,3,3,328.3333333333333,False,False,Information Disclosure,100.0
jr0ch17,3,3,16.333333333333332,True,True,Cross-site Scripting (XSS) - Reflected,100.0
